ID,RA,DEC,ZBEST
6966,52.47248,-29.12715,0.3292571008205414
6967,52.4725,-26.57303,0.1435
6968,52.47254,-28.88368,2.0045435428619385
6969,52.47275,-28.56111,0.156478
6970,52.47278,-28.45909,0.6805222630500793
6971,52.47295,-28.53111,0.2530633211135864
6972,52.47306,-29.57261,0.493632048368454
6973,52.47307,-28.44376,0.5997028350830078
6974,52.47308,-28.56104,0.15504342317581177
6975,52.47314,-28.90154,0.5521710515022278
6976,52.4732916666667,-28.3464166666667,0.45805999636650085
6977,52.47333,-29.15952,0.687942624092102
6978,52.47334,-28.6221,0.3176112771034241
6979,52.47348,-28.75733,0.40816470980644226
6980,52.47351,-28.98407,0.22874782979488373
6981,52.47355,-29.14443,0.29696890711784363
6982,52.4736666666667,-27.6156388888889,0.22889000177383423
6983,52.47376,-29.59726,0.4428391754627228
6984,52.47426,-29.25605,0.25331351161003113
6985,52.47443,-28.86092,0.6072518229484558
6986,52.47462,-27.28886,0.1467
6987,52.47475,-28.55146,0.7300194501876831
6988,52.47501,-29.29045,0.3768831789493561
6989,52.47504,-28.98114,0.6027277708053589
6990,52.47522,-28.1571,0.5581620335578918
6991,52.47527,-29.44371,0.48063793778419495
6992,52.47534,-29.27312,0.5513761639595032
6993,52.47541,-29.24541,0.4897780120372772
6994,52.47551,-29.47086,0.6632305383682251
6995,52.47554,-28.38231,0.2902
6996,52.47554,-28.64659,0.2715376913547516
6997,52.47562,-28.78259,0.7688228487968445
6998,52.47583,-28.1906,0.4992317855358124
6999,52.475875,-28.3053055555556,0.5752400159835815
7000,52.47589,-28.98469,0.7142141461372375
7001,52.4759583333333,-27.4761388888889,0.10115999728441238
7002,52.476,-28.91794,0.071306
7003,52.47603,-28.14505,0.36168372631073
7004,52.47608,-28.47127,0.6197815537452698
7005,52.47616,-29.48689,0.33322328329086304
7006,52.47628,-28.62381,0.6722233295440674
7007,52.47629,-28.96164,0.6181939840316772
7008,52.47641,-28.24136,0.293622225522995
7009,52.47642,-28.11156,0.2797532379627228
7010,52.47649,-28.96574,0.5825289487838745
7011,52.47671,-28.9823,0.5954754948616028
7012,52.47675,-28.63469,0.3132006525993347
7013,52.47676,-28.65894,0.61968594789505
7014,52.47687,-28.2067,0.2630390226840973
7015,52.47711,-29.30012,0.4463769197463989
7016,52.47718,-28.66345,0.5207699537277222
7017,52.47728,-28.94457,0.5439506769180298
7018,52.47738,-28.94828,0.14826257526874542
7019,52.47741,-28.50521,0.2558164596557617
7020,52.47752,-28.41755,0.6879832148551941
7021,52.47772,-28.97532,0.14903390407562256
7022,52.47796,-29.17114,0.2851198613643646
7023,52.47799,-28.14244,1.0587880611419678
7024,52.478,-28.83612,0.7054782509803772
7025,52.47802,-29.15133,0.3768804371356964
7026,52.47815,-28.58663,0.11039093881845474
7027,52.47826,-28.75265,0.6348296999931335
7028,52.47828,-29.16638,1.0265976190567017
7029,52.47831,-29.322,0.7167081832885742
7030,52.47839,-29.4134,0.7388906478881836
7031,52.47845,-28.70052,0.5516228675842285
7032,52.47851,-28.26467,0.32452696561813354
7033,52.47861,-29.13957,0.5388283729553223
7034,52.47878,-29.49066,0.6784641742706299
7035,52.47886,-28.70214,0.6100311875343323
7036,52.47887,-28.68837,0.6541047096252441
7037,52.4789,-29.60808,0.856895923614502
7038,52.47896,-28.86289,0.155002
7039,52.47915,-29.06737,0.7188268303871155
7040,52.4792,-28.56932,0.6052191853523254
7041,52.47934,-28.24397,0.9029639363288879
7042,52.479375,-28.8629444444444,0.15546999871730804
7043,52.4794166666667,-28.666,0.9173200130462646
7044,52.47951,-28.45198,0.2495742291212082
7045,52.47966,-28.11403,0.5863444805145264
7046,52.47967,-28.67154,0.5159726738929749
7047,52.47973,-28.4973,0.45977967977523804
7048,52.47987,-29.00765,0.4153205454349518
7049,52.479875,-28.2792777777778,0.6112599968910217
7050,52.4799,-28.2501,0.2135891169309616
7051,52.4799166666667,-27.9584166666667,0.6855400204658508
7052,52.47996,-29.41758,0.6725524067878723
7053,52.48013,-28.24742,0.3373061716556549
7054,52.48021,-28.74961,0.159595
7055,52.48032,-29.50953,0.39919278025627136
7056,52.48043,-28.43478,0.2535003125667572
7057,52.48051,-28.75579,0.3414519429206848
7058,52.48053,-28.74956,0.15828178822994232
7059,52.4805416666667,-28.91275,0.7251600027084351
7060,52.48065,-29.07332,0.9664084315299988
7061,52.48073,-29.41045,0.47115880250930786
7062,52.48081,-28.90512,0.5291822552680969
7063,52.48082,-29.01246,0.47618818283081055
7064,52.48087,-29.84803,0.227594
7065,52.48096,-28.21641,0.6372612714767456
7066,52.48104,-28.25597,0.34130343794822693
7067,52.48119,-28.14611,0.30691343545913696
7068,52.48122,-28.96493,0.13135306537151337
7069,52.48124,-29.12028,0.7097596526145935
7070,52.48127,-29.52843,0.43313053250312805
7071,52.4812916666667,-28.0976666666667,0.20002999901771545
7072,52.48135,-28.55923,1.14520263671875
7073,52.48147,-29.42111,0.7048415541648865
7074,52.48149,-28.39101,0.057474516332149506
7075,52.48155,-28.37854,0.5412238240242004
7076,52.48174,-28.6546,0.8573418259620667
7077,52.48179,-28.16362,0.5293617844581604
7078,52.48182,-29.59244,0.6272319555282593
7079,52.48185,-28.96939,0.36088287830352783
7080,52.48193,-28.63236,0.894489586353302
7081,52.482,-29.02838,0.6936115622520447
7082,52.48206,-28.94311,0.5503108501434326
7083,52.48216,-29.05874,0.5715749263763428
7084,52.48218,-29.19275,0.4887882471084595
7085,52.48219,-28.15561,0.8336717486381531
7086,52.48228,-28.76772,0.038093
7087,52.48232,-28.10325,0.843548595905304
7088,52.48237,-28.57731,0.7479087710380554
7089,52.48242,-29.19982,0.7552316188812256
7090,52.4825,-29.57967,0.3794107139110565
7091,52.48279,-29.35878,0.060665
7092,52.48296,-28.95111,0.3074546754360199
7093,52.48299,-28.88389,0.42092007398605347
7094,52.483,-27.9634166666667,0.3831300139427185
7095,52.48302,-28.18202,0.5964663624763489
7096,52.48309,-28.16064,0.6312
7097,52.48314,-28.58359,0.8358075618743896
7098,52.48317,-29.56041,0.7080098390579224
7099,52.48321,-28.43203,0.2567
7100,52.48325,-28.64209,0.6277716755867004
7101,52.48329,-28.69596,0.7144942283630371
7102,52.48331,-29.51447,0.6570948958396912
7103,52.48343,-28.86319,0.6597707271575928
7104,52.48348,-28.45077,2.2172563076019287
7105,52.48348,-28.43793,0.24679961800575256
7106,52.48354,-29.05869,0.1449768990278244
7107,52.4837083333333,-28.1656944444444,0.1243399977684021
7108,52.48387,-28.77069,0.036892
7109,52.48388,-28.16578,0.123451
7110,52.48394,-29.23058,0.7225031852722168
7111,52.48394,-29.25665,0.7247799634933472
7112,52.48399,-29.21445,0.5060375332832336
7113,52.48404,-29.22469,0.7256804704666138
7114,52.4840833333333,-28.7785,0.03686999902129173
7115,52.4841,-28.38131,0.5447779893875122
7116,52.48418,-28.82364,0.9203891158103943
7117,52.48418,-28.44653,0.25245973467826843
7118,52.48425,-27.32533,0.0687
7119,52.48433,-29.05367,0.07037
7120,52.48442,-28.17591,0.8695760369300842
7121,52.48449,-28.10116,0.7032615542411804
7122,52.48451,-28.45745,0.5091103911399841
7123,52.4845416666667,-27.6965833333333,0.19941000640392303
7124,52.48462,-28.11759,0.6384264230728149
7125,52.48465,-29.12579,0.37354230880737305
7126,52.48478,-29.26786,0.6692537069320679
7127,52.48479,-29.35242,0.771417498588562
7128,52.48494,-29.00106,0.27978429198265076
7129,52.48499,-28.18389,0.8159443140029907
7130,52.485,-29.10241,1.1071699857711792
7131,52.48513,-28.88837,0.6493781805038452
7132,52.48539,-28.55602,0.2535266578197479
7133,52.48554,-29.02517,0.5348308086395264
7134,52.48563,-28.83854,0.9143233895301819
7135,52.48567,-28.77572,0.037779
7136,52.48567,-28.48345,0.8416568040847778
7137,52.4857,-28.90443,0.42855262756347656
7138,52.48591,-29.50029,0.8030297756195068
7139,52.48597,-28.78687,0.9266547560691833
7140,52.48601,-28.93116,0.5101523995399475
7141,52.48605,-29.49534,0.6593583226203918
7142,52.48608,-28.83486,0.5444027781486511
7143,52.48623,-28.59209,0.6400768160820007
7144,52.48637,-29.14836,0.2966514825820923
7145,52.48645,-28.94461,0.310199499130249
7146,52.48645,-28.62111,0.32269176840782166
7147,52.48655,-28.13258,0.1072062999010086
7148,52.48658,-29.13413,0.7024631500244141
7149,52.486625,-28.01925,0.3588100075721741
7150,52.486625000000004,-28.77488055555556,0.03750000149011612
7151,52.48663,-29.15132,0.7065414190292358
7152,52.4869,-29.33905,0.4110164940357208
7153,52.48694,-28.46972,0.6265715956687927
7154,52.487,-29.10921,2.254368305206299
7155,52.48714,-29.15833,0.440197616815567
7156,52.48714,-29.48659,0.4950961768627167
7157,52.48719,-28.42936,0.5596165657043457
7158,52.48723,-29.48108,0.4713858962059021
7159,52.48737,-29.54109,0.6515632271766663
7160,52.48742,-28.31082,0.0595
7161,52.48742,-29.25317,0.3266981542110443
7162,52.48766,-29.24215,0.444641649723053
7163,52.48794,-28.46693,2.6719815731048584
7164,52.48804,-29.04379,0.6906943917274475
7165,52.4880416666667,-27.3780555555556,0.6128600239753723
7166,52.4881,-28.3805,0.39535802602767944
7167,52.48817,-29.16204,0.4973507225513458
7168,52.48823,-29.47109,0.43828073143959045
7169,52.4883,-28.18902,0.4109475910663605
7170,52.48842,-29.18825,0.071506
7171,52.48844,-28.87447,0.9359782934188843
7172,52.48848,-28.93496,0.5778819918632507
7173,52.48853,-29.59704,0.7396156191825867
7174,52.48855,-29.40618,0.48964226245880127
7175,52.48873,-28.61632,0.5429937243461609
7176,52.48902,-28.21718,0.8068603277206421
7177,52.48907,-29.09802,0.8501515984535217
7178,52.48925,-28.59958,0.4261699318885803
7179,52.489375,-27.801833333333338,0.7900999784469604
7180,52.4895,-28.65307,0.27319514751434326
7181,52.48954,-28.1356,0.5510761141777039
7182,52.48969,-29.09524,0.110432930290699
7183,52.48971,-28.58889,0.6101614236831665
7184,52.48971,-28.63323,0.6580014824867249
7185,52.48974,-28.22892,0.28926753997802734
7186,52.48996,-29.06315,0.4384240508079529
7187,52.49001,-28.52632,0.5204657912254333
7188,52.49009,-29.29709,0.8407430052757263
7189,52.49012,-28.57741,0.7455142736434937
7190,52.49015,-29.0728,0.4549946188926697
7191,52.49024,-28.54652,0.602325975894928
7192,52.49029,-27.57164,0.1451
7193,52.490416666666654,-27.571888888888886,0.14489999413490295
7194,52.49048,-28.54854,0.7540762424468994
7195,52.49051,-29.15156,1.02824068069458
7196,52.49057,-29.29782,0.8546370267868042
7197,52.49065,-29.01278,0.6384132504463196
7198,52.49065,-28.53779,0.3358692228794098
7199,52.49082,-28.59905,0.491426557302475
7200,52.49088,-28.54652,0.25781142711639404
7201,52.49096,-29.22291,0.2889139652252197
7202,52.49105,-29.29276,0.7382724285125732
7203,52.49112,-29.29373,0.7159265279769897
7204,52.49115,-29.27872,0.2847956418991089
7205,52.49126,-28.97611,0.604119598865509
7206,52.49128,-28.25762,0.09359350055456161
7207,52.49136,-28.64645,0.27577418088912964
7208,52.49162,-28.26844,0.260782
7209,52.49163,-28.61932,0.14927949011325836
7210,52.49166,-29.22829,0.3843025863170624
7211,52.4917,-29.56467,0.4746365249156952
7212,52.49174,-28.43181,0.6708853244781494
7213,52.49182,-29.50826,0.38258206844329834
7214,52.49185,-28.95236,0.5494911670684814
7215,52.49189,-29.0428,0.6839625835418701
7216,52.49199,-28.41359,0.8426359295845032
7217,52.49204,-28.78532,0.4794396758079529
7218,52.4920416666667,-28.2684444444444,0.2614099979400635
7219,52.49213,-28.63672,0.076536
7220,52.49213,-28.54529,0.4859093129634857
7221,52.49236,-29.20552,0.28668278455734253
7222,52.49239,-28.63663,0.07240843772888184
7223,52.4926,-28.12843,0.5089651942253113
7224,52.49266,-28.67724,0.15504613518714905
7225,52.49268,-28.65093,0.3324366807937622
7226,52.49291,-28.63043,0.15083281695842743
7227,52.49298,-28.86311,0.8683474063873291
7228,52.49315,-28.4416,1.1537554264068604
7229,52.49321,-28.92674,0.42946887016296387
7230,52.49332,-29.51383,0.6713863611221313
7231,52.49346,-26.61192,0.0677
7232,52.49388,-28.95872,0.1941317319869995
7233,52.49405,-29.27906,0.2881986200809479
7234,52.49408,-28.84639,0.8907397985458374
7235,52.49426,-29.23873,0.577217161655426
7236,52.49427,-29.02791,0.9616358876228333
7237,52.49434,-28.60328,0.3301200270652771
7238,52.49441,-28.76619,0.03540288284420967
7239,52.49443,-29.43105,1.1265778541564941
7240,52.4948,-28.95114,0.09201791137456894
7241,52.494875,-28.0352777777778,0.24506999552249908
7242,52.49488,-27.59256,0.1462
7243,52.49501,-28.49987,0.5944424271583557
7244,52.49504,-29.40897,0.6240450143814087
7245,52.4950416666667,-28.1110555555556,0.6444000005722046
7246,52.49506,-28.41092,0.38318565487861633
7247,52.49525,-28.12019,0.8945335745811462
7248,52.49529,-29.20455,0.283519446849823
7249,52.49535,-29.17957,0.3700266480445862
7250,52.49549,-29.18445,0.4888572096824646
7251,52.49551,-28.17331,1.0717902183532715
7252,52.49562,-28.72642,0.0383
7253,52.495625000000004,-28.1069,0.12160000205039978
7254,52.49569,-29.12327,0.7002624273300171
7255,52.49575,-28.10736,0.1214
7256,52.49593,-28.96053,0.25139209628105164
7257,52.49593,-29.53632,1.5371235609054565
7258,52.496125,-27.9551388888889,0.21908999979496002
7259,52.49628,-29.02452,0.6884757280349731
7260,52.49635,-28.46573,0.23274192214012146
7261,52.49648,-28.81958,0.7143643498420715
7262,52.49672,-29.15522,0.7133733034133911
7263,52.49676,-29.02437,0.6957026124000549
7264,52.49701,-28.99165,0.06708107888698578
7265,52.49708,-27.63061,0.5193
7266,52.4971,-28.9307,0.461005300283432
7267,52.497125,-28.0046111111111,0.5015599727630615
7268,52.49716,-29.26848,1.0331969261169434
7269,52.49717,-29.49234,0.8345026969909668
7270,52.49737,-28.15744,1.0590198040008545
7271,52.49738,-29.14033,0.28050142526626587
7272,52.49757,-29.03596,0.678892970085144
7273,52.4976,-29.12295,0.7079798579216003
7274,52.49764,-28.85806,0.29755866527557373
7275,52.49767,-29.02211,0.18429695069789886
7276,52.49773,-29.13505,0.7041025161743164
7277,52.49779,-28.82431,0.1566818207502365
7278,52.49795,-28.17661,0.3260042369365692
7279,52.49812,-29.11533,0.456002414226532
7280,52.49813,-29.03197,0.154762864112854
7281,52.49815,-28.95719,0.22476406395435333
7282,52.49820833333333,-28.56513888888889,0.3255999982357025
7283,52.49827,-28.14498,0.7345393300056458
7284,52.49828,-28.52271,0.9474667310714722
7285,52.49845,-28.9396,0.6693053245544434
7286,52.49845833333333,-27.734083333333334,0.5432000160217285
7287,52.49846,-29.54038,0.8748674392700195
7288,52.49848,-29.39897,0.9938461780548096
7289,52.49850000000001,-27.999944444444445,0.6237000226974487
7290,52.49853,-28.43762,1.4651360511779785
7291,52.49863,-29.23907,0.6418538093566895
7292,52.49868,-28.41608,0.6975404620170593
7293,52.49875,-28.0388055555556,0.24508999288082123
7294,52.49888,-28.21142,0.7306123375892639
7295,52.49895,-28.15344,0.8736871480941772
7296,52.49903,-28.95561,0.15493081510066986
7297,52.49905,-29.59932,0.9993724822998047
7298,52.49917,-28.52664,0.076409
7299,52.4993333333333,-28.1603611111111,0.8973000049591064
7300,52.49939,-28.44584,0.7338684797286987
7301,52.49948,-28.93386,0.5638031363487244
7302,52.4995,-28.5266111111111,0.07590000331401825
7303,52.49966666666667,-27.992305555555557,0.26019999384880066
7304,52.49973,-28.62838,0.38457536697387695
7305,52.4998,-28.96588,0.19330666959285736
7306,52.49982,-28.68806,0.6041049361228943
7307,52.49982,-28.52353,0.5915742516517639
7308,52.49984,-29.42325,0.6336097717285156
7309,52.49996,-28.79538,0.4624878168106079
7310,52.49998,-29.55495,0.5047355890274048
7311,52.50009,-28.89425,0.5741444230079651
7312,52.5001,-28.22492,0.2594236433506012
7313,52.50022,-29.05903,0.7125532031059265
7314,52.50029,-29.51704,0.532146155834198
7315,52.5003,-28.48395,0.7958441972732544
7316,52.50031,-29.52798,1.7939237356185913
7317,52.5003333333333,-28.9079444444444,0.15557000041007996
7318,52.50052,-29.06814,0.6948916912078857
7319,52.50057,-28.877,0.23032695055007935
7320,52.5006,-29.03737,0.5088890790939331
7321,52.50065,-28.61565,0.435539573431015
7322,52.50076,-28.25416,0.26086053252220154
7323,52.50098,-29.56154,0.8762269616127014
7324,52.50101,-28.9464,0.539477527141571
7325,52.50108,-29.30043,0.7135228514671326
7326,52.50111,-28.3906,0.4560921788215637
7327,52.5012083333333,-28.2724166666667,0.6832500100135803
7328,52.50133,-29.18371,0.2880071699619293
7329,52.50138,-27.89642,0.141231
7330,52.50138,-28.64003,0.34004339575767517
7331,52.50146,-28.82903,0.7289584875106812
7332,52.50146,-28.47482,0.5359110832214355
7333,52.5015,-29.14246,0.38237860798835754
7334,52.50158,-28.6661,0.26424187421798706
7335,52.5018,-28.7525,0.9171949625015259
7336,52.50182,-28.97424,0.63884037733078
7337,52.50185,-29.28181,0.7119694352149963
7338,52.5020416666667,-27.7603888888889,0.6596099734306335
7339,52.50211,-28.65839,0.26791927218437195
7340,52.50212,-29.24176,0.4697245657444
7341,52.50214,-28.9072,0.4310838580131531
7342,52.50216,-29.48286,0.765226423740387
7343,52.50223,-29.53078,0.4939691424369812
7344,52.50246,-28.8807,0.7968340516090393
7345,52.50254,-28.50852,0.9729297757148743
7346,52.50264,-28.54381,0.7888087034225464
7347,52.50267,-28.70672,0.0701
7348,52.50272,-28.54551,0.9839029908180237
7349,52.50274,-29.61108,0.985621988773346
7350,52.50279,-29.56663,0.7535748481750488
7351,52.50292,-28.89753,0.5159794688224792
7352,52.5029583333333,-28.7067222222222,0.06983999907970428
7353,52.50298,-28.66122,0.27278006076812744
7354,52.50315,-28.51503,0.323279470205307
7355,52.503166666666665,-28.230249999999998,0.2167000025510788
7356,52.50318,-28.6455,0.46565213799476624
7357,52.50327,-28.64007,0.6548278331756592
7358,52.50328,-29.1039,0.8246532678604126
7359,52.50333,-28.50391,0.31740808486938477
7360,52.50341,-29.13465,0.6802859902381897
7361,52.50351,-28.95069,0.5410816073417664
7362,52.5035833333333,-27.4798333333333,0.24682000279426575
7363,52.50359,-28.6857,0.9045878052711487
7364,52.50361,-28.90936,0.21433764696121216
7365,52.50373,-28.78942,0.5511400699615479
7366,52.50375,-28.8062777777778,0.37130001187324524
7367,52.50375,-28.0391944444444,0.34426000714302063
7368,52.50378,-28.56689,1.142966866493225
7369,52.50382,-29.06349,0.07185
7370,52.50386,-29.33916,0.21776525676250458
7371,52.50393,-29.43107,0.5709423422813416
7372,52.50407,-29.26398,0.7316765189170837
7373,52.50425,-29.09416,0.2918665111064911
7374,52.5043,-29.24356,0.6226065754890442
7375,52.50432,-29.19273,0.6649983525276184
7376,52.50436,-29.10707,0.6989139318466187
7377,52.50439,-29.08927,0.7704626321792603
7378,52.50445,-28.98341,0.7125350832939148
7379,52.50446,-29.23357,0.29975879192352295
7380,52.50449,-29.13236,0.8773865699768066
7381,52.50462,-29.16146,0.2871297299861908
7382,52.50465,-28.6319,0.872917115688324
7383,52.50476,-29.13872,0.7064844369888306
7384,52.50477,-28.93927,0.5422756671905518
7385,52.50481,-29.24748,0.8322116136550903
7386,52.50492,-29.98897,0.06799
7387,52.505,-29.29581,0.151087
7388,52.50521,-28.90445,0.4346116781234741
7389,52.50522,-28.99566,0.7055174708366394
7390,52.50523,-28.42974,0.397514283657074
7391,52.50545,-28.78796,0.46974971890449524
7392,52.50548,-28.27381,0.32763004302978516
7393,52.50554,-29.09417,0.29687416553497314
7394,52.50568,-29.45875,0.7719082832336426
7395,52.50575,-28.74972,0.8415317535400391
7396,52.50589,-28.86917,0.3794980049133301
7397,52.50589,-28.45129,0.8562293648719788
