name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag
ECO02915,9.5882,10.3261,9.3168,0.0,0.0,3881.2371400320953,34.37149,1566.656226870742,14.66815,586.6856804295213,10.78228,0.0,0.0,0.0,0.0,132.44154748240342,4.949301,963.2365261665265,11.46883,450.31002356925484,3.991733,1317.1103988299478,11.74039,126.57490935829426,14.628039999999999,42.87332137199968,9.426156,353.8916658355344,3.8185239999999996,993.9818704465984,10.91007,0.0,0.0,0.0,0.0,0.0,0.0,648.7087515988701,8.463378,454.65540382682445,5.986524,ECO02915,-20.8396,-21.2591,33.20376911791496,1.688104,0.418,,,,,1.0,1.14037,,,,,0,2739.22,31.9308,0.278983,-0.252808,,,,0.0534,0.0629,0.1033,,0.0209,0.0257,0.0,0.0204,,,0.0261,,,0.028999999999999998,,,,,0.0,,,0.0,0.0,,,,0.0899,0.0137,0.0494,0.0214,0.0087,0.217373,0.0652,0.1222,,,0.035,,,0.0,0,0.0,,,1.0,0.170638,0.125893,,12.8298,2456.0,-21.5942,2712.15,9.7005,9.2015,2.0,,0.00783565,0.10430299999999999,47.9714,95.8876,2560.434485493621,8.344567,895.2568131096575,3.8695190000000004,276.180058832096,2.948825,492.5492860197196,3.1182939999999997,86.91505598613213,2.4169869999999998,,,11.8221,,,,,,,,0,,9.57804,12.1879,0.0,12.2165,0.0,12.1049,10.37,10.17,10.51,10.35,0.135875,0.170638,0.0,0.0,0.9249940000000001,0.591284,2.3878,1.89873,3.3510000000000004,2.78493,0.604,0.372601,2.28255,1.6355600000000001,3.74535,2.9430099999999997,4.70855,3.82921,1.96155,1.41688,,L,9.11305,41.61523579746856,3.783126,290.73353238390166,1.321118,872.0665376339373,3.9847919999999997,0.2174,66.39363023581416,1.970119,0.0,-0.8159935,0.0,-0.8159935,0.0,1.153989,28.2114985638925,2.5283279999999997,187.69461295675873,2.4630330000000002,610.0778104333668,3.36565,167.8349,3.4986610000000002,,22.0166,,,,52.3495,174.93599999999998,notinresolve,12.1882,,,,,,,1.8446415,,430.80278732362626,2.9161,306.870587646619,2.599077,,,14.1982,,,,,,,11.5458
ECO02966,9.8553,10.3976,9.8385,0.0,0.0,6291.730823156357,101.2409,2241.3348600883346,37.56662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17367.385500868066,94.83018,3199.9767360643827,30.102870000000003,9275.58289969072,88.53786,0.0,0.0,8431.724176266582,71.29073000000001,1889.1356426103093,19.22419,5160.725709861164,54.92625,186659.35138767082,132.8434,0.0,0.0,1999.6404192146658,101.7329,1750.8632908138557,133.47299999999998,1452.3109756760139,95.77213,ECO02966,-22.4444,-22.6469,-170.37698067443225,28.01282,0.833,,,,,1.0,1.00041,,,,,1,6365.28,10.2642,1.11466,-0.07542610000000001,,,,0.3603,0.1574,0.4303,,0.0207,0.0219,0.0,0.021,,,0.1875,,,0.0906,,,,,97571000.0,,,0.0,0.0,,,,0.2188,0.0332,0.1203,0.052000000000000005,0.0212,0.529032,0.1587,0.2973,,,0.0853,,,1.0,1,0.0,,,1.0,0.12356700000000001,0.125893,,13.2857,1214.0,-23.596,6118.59,11.5805,11.5475,8.0,,0.0813813,0.24969299999999997,170.86,202.378,6496.049709211381,54.0467,2271.3460521718125,34.17709,3972.638904520762,25.65166,6869.330831604359,28.99665,-6800.678512515971,33.13438,,ALFALFA,12.0971,,,,,,,,0,,9.993910000000001,13.6199,12.7371,13.4677,13.3711,13.5449,11.07,10.99,11.17,11.09,0.0232838,0.12356700000000001,1131820000.0,0.0,1.05905,0.908964,2.41702,2.2436,3.3128699999999998,3.1389299999999998,0.723589,0.613791,2.5655799999999997,2.31252,3.92355,3.64716,4.8194,4.54249,2.23012,2.01735,,E,10.1949,-1568.085540354547,12.45227,1569.0634695387153,12.17595,4664.2247852841165,36.72544,0.529,876.668506589795,27.406509999999997,-87692171.07263467,5818290.0,667121.547398406,44894.02,0.0,1.0736729999999999,701.1267096048358,18.8916,2062.3389021913476,22.46161,5064.99821002119,22.29711,184.6438,27.02028,,10.1268,,,,39.7902,175.59900000000002,notinresolve,12.5079,,,,,,,1.0334304,,1154.707019995683,30.736240000000002,1181.0790839768572,29.98328,,,14.9081,,,,,,,11.790999999999999
ECO02964,11.1184,11.8217,10.8608,0.0,0.0,6439.959386149247,23.56479,2143.391094591783,10.16262,561.5099012426315,6.8979289999999995,0.0,0.0,0.0,0.0,111.83551377478334,9.135652,1050.2984548944833,6.765855999999999,613.9034572173607,4.061907,1789.6984948815334,11.94678,772.4910103575367,9.22662,0.0,0.0,123.57569527293943,2.663302,343.58570263066764,7.609435,-154888.31676891775,0.0,-154684.9259730577,0.0,148.53564437978582,8.50597,700.9784255364857,8.433662,534.072191871147,9.896838,ECO02964,-20.9714,-21.4869,-14.534391728926796,5.134816000000001,0.6529,,,,,1.0,1.1248799999999999,,,,,0,5908.93,20.1194,1.8083599999999997,-0.241653,,,,0.2656,0.1544,0.1146,,0.0299,0.0214,0.4036,0.0246,,,0.1315,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0776,0.0118,0.0427,0.0185,0.0075,0.187682,0.0563,0.1055,,,0.0303,,,0.0,0,1.0,,,1.0,0.327629,0.28183800000000003,,14.2855,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.30699999999996,0.0,5554.225571219993,13.580229999999998,1942.0369130139838,5.402686,652.7679603245394,3.8060300000000002,1076.3279630008822,4.1173,117.0226462356512,4.229383,,,13.4031,,,,,,,,0,,9.8118,14.3489,14.3493,14.4898,0.0,14.3489,10.25,10.07,10.47,10.27,0.33870500000000003,0.327629,0.0,0.0,0.802774,0.435266,2.24765,1.6672200000000001,3.22506,2.52304,0.5056930000000001,0.264194,1.9862799999999998,1.31037,3.4311599999999998,2.54231,4.40856,3.39814,1.6892,1.13929,,L,9.3326,140.47375072443094,4.874112,520.198182504061,2.467229,1555.2233983269284,7.441725,16.1935,110.80936707359,4.705186,0.0,-0.7914696,0.0,-0.7914696,0.0,1.119307,113.11193395056426,4.139691,112.37691703310037,4.143486,387.05837911856355,4.42644,54.42099,5.453343,,9.44091,,,,29.5684,175.602,notinresolve,13.717,,,,,,,3.7676528,,566.458753719876,5.908526,427.44530752098444,5.8792,,,15.4167,,,,,,,13.1631
ECO11681,13.2348,14.0489,13.0922,8.846731377504588,6.5882570000000005,2400.356780216146,69.18348,899.2950995444683,34.0303,306.45871851680613,14.3041,0.0,0.0,0.0,0.0,103.41185384265758,6.270983,468.59931153120306,18.90834,153.14281283339477,4.713173,449.76392027554454,13.862279999999998,129.4080915257822,15.049679999999999,0.0,0.0,282.73305959020445,10.808069999999999,804.0857492901802,30.880190000000002,1946.1993339363955,89.67559,1853.054550960488,82.4791,54.59811700843624,4.250811,411.9450373679686,13.933320000000002,282.68171292624544,10.40442,ECO11681,-19.8696,-20.0025,32.32842006876813,2.0063009999999997,0.6970000000000001,,,,,1.0,1.22799,,,,,0,6949.38,20.0048,2.28037,-0.10413,,,,0.2596,0.2885,0.2543,,0.0206,0.0211,0.1682,0.025,,,0.0274,,,0.0223,,,,,0.0,,,0.0,0.0,,,,0.0876,0.0133,0.0482,0.0208,0.0085,0.21182600000000001,0.0635,0.11900000000000001,,,0.0342,,,0.0,0,1.0,,,1.0,2.71087,3.16228,,15.4107,5985.0,-21.1473,7102.05,9.7005,9.2015,4.0,,0.11400899999999999,0.136287,180.50400000000002,97.415,1590.980589059308,11.87682,556.2869192515063,5.297264,164.8497300656295,3.433292,271.5496001976997,3.641882,64.51571621142953,2.1133,,,15.0744,,,,,,,,0,,10.2649,11.9419,0.0,12.408,12.472999999999999,11.6609,9.25,9.17,9.43,9.25,2.7105,2.71087,0.0,0.0,0.262117,0.15802,1.3651799999999998,1.1880600000000001,2.17834,1.9549900000000002,0.142525,0.07779689999999999,0.883295,0.7106020000000001,1.98636,1.7406400000000002,2.7995099999999997,2.50757,0.763702,0.630379,,L,8.0031,42.176038738376235,3.629976,99.51165146066077,0.9742781999999999,299.7130384911856,2.938645,16.3502,33.38649051449865,1.653952,0.0,-0.8042414000000001,0.0,-0.8042414000000001,0.0,1.137369,2.1653225070694355,2.289169,172.70196912806813,3.107597,513.5827814560133,4.890527,416.7569,4.8964360000000005,,7.7542100000000005,,,,16.505,175.805,notinresolve,15.1781,,,,,,,2.2485767999999995,,272.2419057844228,3.5295129999999997,187.72964980950292,2.900163,,,16.0492,,,,,,,14.9627
ECO02999,10.144,10.7862,9.7985,0.0,0.0,1468.8365105155535,59.48843000000001,1730.2534758912018,97.91920999999999,971.7464851911412,90.3793,0.0,0.0,0.0,0.0,0.0,0.0,1515.161166109818,84.74931,400.87754461312613,18.91601,1176.969467779314,55.63531,0.0,0.0,201.37639298527435,68.04654000000001,52.76888665804453,14.372010000000001,149.9498061642451,41.06288,15930.427565726748,0.0,587.2941480233949,169.0809,71.91902351959607,46.73684,51.780185393542325,44.26659,86.17403388627069,40.866,ECO02999,-21.9532,-22.1243,-50.74899294618414,17.78915,0.9332,,,,,1.0,1.00082,,,,,0,6240.98,19.8947,2.59511,-0.0478325,,,,0.0879,0.1836,0.1491,,0.0726,0.0698,0.1866,0.021,,,0.1715,,,0.0612,,,,,0.0,,,0.0,0.0,,,,0.0827,0.0126,0.0455,0.0197,0.008,0.20009200000000002,0.06,0.1125,,,0.0323,,,0.0,0,0.0,,,1.0,0.14211500000000002,0.125893,,13.7542,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.30699999999996,0.0,857.3251510241782,23.17272,299.76403881964274,13.43682,130.20826949321957,9.776855,231.66804113992222,11.16112,-107.4750442672763,13.062389999999999,,,12.4995,,,,,,,,0,,9.615839999999999,14.3489,14.3493,14.4898,0.0,14.3489,11.07,10.87,11.11,11.03,0.0177084,0.14211500000000002,0.0,0.0,1.17994,1.03273,2.73145,2.51421,3.70234,3.4449400000000003,0.797983,0.701342,2.8371299999999997,2.5960400000000003,4.3886400000000005,4.07751,5.35954,5.00824,2.45518,2.26464,,E,10.3656,-40.33573319180557,8.420909,204.13582683864408,7.468977000000001,614.6336897508937,22.528129999999997,18.2636,79.17577040022857,16.81565,0.0,-0.7941406,17717.36020019964,1110000000000.0,0.0,1.123084,-31.026174897331263,11.38388,27.801189984663853,13.534189999999999,142.8897526025307,12.98896,110.6662,17.64515,,9.41036,,,,45.9454,175.985,notinresolve,12.8576,,,,,,,0.51657217,,80.31534330922662,18.03438,78.90339416004896,18.758670000000002,,,15.5096,,,,,,,12.1483
ECO03001,11.2143,11.6548,10.9042,0.0,0.0,10457.414046078009,52.7886,5269.496035815765,35.35917,2643.222730673846,35.75203,0.0,0.0,0.0,0.0,459.8207673806713,30.22263,3406.1179296847495,33.607490000000006,1645.6982516459693,12.27398,4804.106100649264,36.099940000000004,394.17999508382184,33.480540000000005,249.9167269209266,32.71707,536.1763824229089,12.30302,1496.9386993267087,35.15149,19796.892771144478,423.6089,451.57124083487446,360.7046,276.29916562656143,26.79293,1213.4853452762,29.309009999999997,1027.9115250834068,30.25367,ECO03001,-21.4782,-22.0798,16.023043744778953,7.083532000000001,0.7762,,,,,1.0,1.03989,,,,,0,7296.29,20.0772,1.18908,-0.0772438,,,,0.0423,0.6028,0.1049,,0.0388,0.021,0.3785,0.0597,,,0.2263,,,0.0281,,,,,0.0,,,0.0,0.0,,,,0.0827,0.0126,0.0455,0.0197,0.008,0.199953,0.06,0.1124,,,0.0322,,,0.0,1,0.0,,,1.0,0.6915979999999999,0.630957,,14.2185,1595.0,-22.3654,7217.16,9.7005,9.2015,11.0,,0.397248,0.24273499999999998,73.9089,63.3827,4419.777468259382,14.112910000000001,1545.3767371536303,6.473639,456.94076931676824,4.944624,777.7831816059804,5.080614,109.57485727359241,5.618535,,,13.3529,,,,,,,,0,,9.80696,12.7069,12.6978,12.209000000000001,12.3504,12.4719,10.37,10.25,10.61,10.37,0.709967,0.6915979999999999,0.0,0.0,0.772896,0.387283,2.15029,1.5276299999999998,3.10569,2.34104,0.49398400000000003,0.243767,2.07401,1.3651799999999998,3.4514099999999996,2.50553,4.4068,3.31894,1.7951,1.22166,,L,9.24681,200.4797858125801,6.058683,673.6564988947472,3.462795,2016.7171363422488,10.44458,16.3554,147.4974875562541,6.666049,0.0,-0.7699453,-3112109.5875723967,494062.8,258.0579,389.9731,160.15721344066242,5.795609,219.58178751474549,5.911556,448.65331826734206,6.127404,83.75591999999999,7.412717999999999,,9.38541,,,,29.1043,175.995,notinresolve,13.6718,,,,,,,4.7937247,,600.313627051587,8.172236,504.30794405744416,8.120499,,,15.4151,,,,,,,13.1401
ECO03026,12.751,13.2995,12.3206,0.0,0.0,59445.30230763873,311.5596,33575.010377092854,117.4315,16392.76769312724,75.30041,0.0,0.0,0.0,0.0,2074.363234029303,31.89345,22920.59854613547,84.46276999999999,8333.198142232148,42.82848,24258.326463814257,125.9661,6876.618890210065,99.96861,4576.296349456032,65.85087,2671.058137682501,18.48801,7393.375864912323,52.8229,19388.78458163937,4697.688,130028.86296953766,3497.885,1441.9809432887498,21.53444,9241.439407118267,53.448609999999995,7515.975225751918,49.94786,ECO03026,-19.8056,-19.9501,102.7401691819965,3.204654,0.7379,,,,,1.0,1.15113,,,,,0,7130.9,20.1067,1.67667,-0.10760499999999999,,,,0.1769,0.2377,0.2617,,0.0216,0.0224,0.4347,0.0205,,,0.0391,,,0.0217,,,,,0.0,,,0.0,0.0,,,,0.0891,0.0135,0.049,0.0212,0.0086,0.215534,0.0646,0.1211,,,0.0348,,,0.0,0,0.0,,,1.0,0.123366,0.28183800000000003,,16.0792,1595.0,-22.3654,7217.16,9.7005,9.2015,11.0,,0.397248,0.24273499999999998,73.9089,63.3827,13584.062466028205,18.33877,4749.672190918955,5.336784,1421.066786752756,3.514567,2510.3398039275767,3.676453,367.55528652891223,3.0673630000000003,,,14.9286,,,,,,,,0,,9.048110000000001,12.7069,12.6978,12.209000000000001,12.3504,12.4719,10.01,9.97,10.09,10.03,0.0158316,0.123366,0.0,0.0,1.03767,0.9149799999999999,2.35961,2.20015,3.22192,3.08679,0.7087,0.613182,2.4841,2.22796,3.8060400000000003,3.5131300000000003,4.66834,4.399769999999999,2.1551299999999998,1.9261599999999999,,L,9.36561,389.2952945372696,4.148633,1849.952011307721,2.568532,5522.729737124213,7.747277,19.8141,317.2108031183831,2.96256,0.0,-0.7726015,0.0,-0.7726015,0.0,1.092624,61.42466304162999,2.7985189999999998,385.8929034171485,2.85244,1111.1252521374154,3.728827,104.2932,4.163862,,5.4585099999999995,,,,16.2553,176.13400000000001,notinresolve,15.2992,,,,,,,0.13275427,,2154.9203032021346,5.8483849999999995,1740.0448385325485,5.285779,,,17.409000000000002,,,,,,,14.6398
ECO03033,11.0276,11.7785,10.8167,0.0,0.0,648.9031383379315,56.0706,611.8037995893268,78.36542,549.969116058551,82.06787,0.0,0.0,0.0,0.0,0.0,0.0,720.8917577814078,91.17598000000001,400.0800178637249,19.84957,1179.4038217080517,58.38109,19.94308877200193,22.43139,102.57137298250748,62.20053000000001,78.27899485663602,20.50677,225.2373987367987,58.59076999999999,363.7383333321122,114.4723,7096.488707744704,1530.0279999999998,83.64754165016046,52.047990000000006,139.59050898810682,52.49456,139.46791056638156,54.16724,ECO03033,-21.6862,-21.7262,2.296587708538978,16.77855,0.7146,,,,,1.0,1.01683,,,,,0,6396.73,19.6206,2.88925,-0.0406456,,,,0.0364,0.3985,0.0495,,0.0249,0.0209,0.25,0.0516,,,0.08,,,0.1178,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0493,0.0213,0.0087,0.21687399999999998,0.065,0.1219,,,0.035,,,0.0,0,0.0,,,1.0,0.00920492,0.00501187,,13.9767,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.30699999999996,0.0,435.44911208081527,22.56634,152.25493429399137,14.76188,85.4012042838334,11.49296,104.32468206197423,12.57902,-61.64538528538659,13.413120000000001,,,12.7472,,,,,,,,0,,9.7939,14.3489,14.3493,14.4898,0.0,14.3489,10.87,10.85,10.89,10.87,0.00205693,0.00920492,0.0,0.0,1.0473700000000001,1.0309,2.27575,2.25204,3.05756,3.03012,0.71702,0.7048449999999999,2.47884,2.45034,3.7072199999999995,3.67147,4.4890300000000005,4.44956,2.1485,2.1242799999999997,,L,8.54343,11.943146986756114,9.728235,208.91602378573964,7.678857000000001,631.5836530032716,23.161179999999998,18.95,59.28992567245745,16.37821,0.0,-0.8181477,138282055451.71088,481000000000.0,0.0,1.157035,-13.471577177027317,11.81103,20.62570319073256,13.699620000000001,100.44534074739032,13.497060000000001,230.6977,20.44615,,21.56,,,,36.7225,176.266,notinresolve,13.1831,,,,,,,0.19458861,,127.52301644514412,17.9617,116.35941445459561,18.258670000000002,,,15.5619,,,,,,,12.5112
ECO03032,9.9975,10.673,9.7113,0.0,0.0,2246.5553933972324,71.67477,1475.4680336486783,62.43554,1018.5030310936323,52.04218,0.0,0.0,0.0,0.0,91.80420029839645,28.21503,522.0866760379895,52.75808000000001,1394.638973260075,23.313470000000002,4082.4144071846576,68.56903,162.8128099722842,52.92103,514.9798259753544,154.6797,680.3757805107288,16.066589999999998,1915.659343297282,45.90455,0.0,0.0,12477058154.754078,6434407.0,625.275861755183,60.485240000000005,1850.6796080247902,70.15681,1303.3267506679135,78.06633000000001,ECO03032,-21.8625,-22.2123,-103.34514676425982,15.16775,0.5341,,,,,1.0,1.00473,,,,,0,4996.42,19.9739,0.429802,-0.200123,,,,0.3907,0.9645,0.0287,,0.022000000000000002,0.0208,0.5083,0.028999999999999998,,,0.0325,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.1243,0.0189,0.0684,0.0296,0.012,0.300583,0.0901,0.1689,,,0.0485,,,0.0,1,0.0,,,1.0,0.145232,0.125893,,13.1365,894.0,-23.0412,5426.69,11.3555,11.2795,12.0,,0.257974,0.201595,196.19099999999997,142.873,1117.3710592921445,19.27263,390.68918157068003,10.56438,159.69150849479908,7.677061999999999,269.411235388088,8.463650999999999,-59.699578988944154,11.24052,,,12.1419,,,,,,,,0,,10.167,13.2999,13.3583,13.3911,12.9757,13.0389,10.73,10.55,10.85,10.71,0.11496300000000001,0.145232,0.0,0.0,0.882252,0.602003,2.24491,1.841,3.1614400000000002,2.69283,0.583441,0.387011,2.19003,1.63942,3.55269,2.8784099999999997,4.46922,3.7302400000000002,1.8912099999999998,1.4244299999999999,,L,8.96669,148.65691977394908,6.842642999999999,666.0263362488049,6.719376,1999.3573562014017,20.26717,15.4799,302.62886846172336,14.81379,0.0,-0.7680551,0.0,-0.7680551,0.0,1.086194,24.258362341412802,9.775808,290.7128214849571,11.42263,891.0787598667749,12.22756,289.80400000000003,13.4941,,23.9271,,,,62.8009,176.266,notinresolve,12.4954,,,,,,,4.344174,,942.8639770342338,17.876829999999998,691.4522152322082,17.33173,,,14.4848,,,,,,,11.912
ECO03034,9.4251,10.2553,9.0097,0.0,0.0,648.9031383379315,56.0706,611.8037995893268,78.36542,549.969116058551,82.06787,0.0,0.0,0.0,0.0,0.0,0.0,720.8917577814078,91.17598000000001,400.0800178637249,19.84957,1179.4038217080517,58.38109,19.94308877200193,22.43139,102.57137298250748,62.20053000000001,78.27899485663602,20.50677,225.2373987367987,58.59076999999999,363.7383333321122,114.4723,7096.488707744704,1530.0279999999998,83.64754165016046,52.047990000000006,139.59050898810682,52.49456,139.46791056638156,54.16724,ECO03034,-23.2291,-23.2892,2.296587708538978,16.77855,0.7134,,,,,1.0,1.02026,,,,,0,6401.98,19.6061,2.93686,-0.0478783,,,,0.1195,0.1347,0.168,,0.0205,0.0227,0.9172,0.0696,,,0.3354,,,0.3076,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0493,0.0213,0.0087,0.21687399999999998,0.065,0.1219,,,0.035,,,0.0,0,0.0,,,1.0,0.0213952,0.011220200000000001,,12.4433,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.30699999999996,0.0,435.44911208081527,22.56634,152.25493429399137,14.76188,85.4012042838334,11.49296,104.32468206197423,12.57902,-61.64538528538659,13.413120000000001,,,11.1944,,,,,,,,0,,10.2627,14.3489,14.3493,14.4898,0.0,14.3489,11.49,11.43,11.51,11.49,0.0032470999999999997,0.0213952,0.0,0.0,1.0546,1.02512,2.30445,2.27166,3.12085,3.09781,0.7214550000000001,0.698635,2.50644,2.45581,3.7562900000000004,3.7023599999999997,4.572690000000001,4.52851,2.17329,2.12933,,E,8.35718,11.943146986756114,9.728235,208.91602378573964,7.678857000000001,631.5836530032716,23.161179999999998,15.0338,59.28992567245745,16.37821,0.0,-0.8181477,138282055451.71088,481000000000.0,0.0,1.157035,-13.471577177027317,11.81103,20.62570319073256,13.699620000000001,100.44534074739032,13.497060000000001,230.6977,20.44615,,56.7993,,,,99.3396,176.27,notinresolve,11.642000000000001,,,,,,,0.9963914,,127.52301644514412,17.9617,116.35941445459561,18.258670000000002,,,13.3811,,,,,,,10.4963
ECO03040,10.7365,11.4623,10.3559,0.0,0.0,3669.1601502130106,72.86327,3652.8262824271337,53.486059999999995,1565.7370366962907,27.97468,0.0,0.0,0.0,0.0,0.0,0.0,4831.261465419446,57.753809999999994,2115.4569379677205,23.68307,6157.772658480316,69.65607,0.0,0.0,1120.5808871769484,44.27625,1044.7047348612807,13.00789,2891.0924116216074,37.1654,0.0,0.0,81917.14238701884,236.3726,1171.8091580569946,65.58112,1679.5892188844653,90.1384,1080.7485574422167,72.61333,ECO03040,-21.6999,-21.785,-268.37633718547886,16.61372,0.5788,,,,,1.0,1.01499,,,,,0,6937.96,20.3256,1.6963099999999998,-0.043106099999999994,,,,0.0898,0.1676,0.205,,0.0262,0.025,1.1373,0.0204,,,0.0984,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0878,0.0133,0.0483,0.0209,0.0085,0.21226199999999998,0.0637,0.1193,,,0.0342,,,0.0,1,0.0,,,1.0,0.0856173,0.0562341,,14.1513,710.0,-22.4706,6892.94,11.1395,11.1065,4.0,,0.11618900000000001,0.198849,92.2191,104.71700000000001,3297.2721674064783,30.51983,1152.8923662260413,17.98345,413.4919476288002,13.23299,1241.0147698313438,14.85794,-2188.7226884994816,17.19537,,,12.9193,,,,,,,,0,,9.7539,12.7909,0.0,12.6758,12.6999,12.7699,10.83,10.75,10.95,10.85,0.00439748,0.0856173,0.0,0.0,1.13031,1.08426,2.56241,2.5218,3.48881,3.4425,0.774818,0.743315,2.7447,2.67258,4.17681,4.110119999999999,5.1032,5.03083,2.38921,2.33164,,E,10.1502,601.7006249607746,7.098852000000001,927.0796687489293,7.821174000000001,2767.456826889719,23.59044,19.7902,423.9371476388857,15.914679999999999,18305835.312750354,10300000.0,-650718.0182278415,168322.9,154.9514,1220.035,-90.11584357194221,10.69523,624.9760691718025,12.92481,1780.1367100398327,12.95372,171.2521,15.73983,,7.7709399999999995,,,,32.3233,176.35,notinresolve,13.3445,,,,,,,0.15138341,,995.7560131065884,18.41931,700.7472146786405,17.87656,,,15.8575,,,,,,,12.6618
